timestamp,rpm,temperature,vibration,oil_pressure,voltage,rpm_rolling_mean,rpm_rolling_std,temperature_rolling_mean,temperature_rolling_std,vibration_rolling_mean,vibration_rolling_std,oil_pressure_rolling_mean,oil_pressure_rolling_std,voltage_rolling_mean,voltage_rolling_std,temperature_roc,vibration_roc,temperature_cumulative_drift
2025-01-01 00:13:47,0.212872,-1.430516,-1.684059,0.916844,-0.265234,0.301767,-0.106926,-1.493978,-0.135823,-1.578461,-0.055765,0.72015,-0.242525,-0.740942,-0.766517,0.510101,-1.052435,-1.087808
2025-01-01 00:13:48,-0.048945,-1.406875,-1.536662,0.101669,1.250182,0.291882,-0.097299,-1.487237,-0.1686,-1.578448,-0.055588,0.686764,-0.251578,-0.534863,-0.645965,0.718481,-0.050684,-1.087795
2025-01-01 00:13:49,0.43379,-1.174405,-1.573426,0.101669,0.836001,0.294371,-0.094297,-1.486628,-0.162203,-1.577717,-0.05909,0.631121,-0.292211,-0.404218,-0.588983,0.049006,0.180999,-1.087756
2025-01-01 00:13:50,0.58225,-1.5369,-1.441347,0.101669,-0.002107,0.306796,-0.089612,-1.488212,-0.158888,-1.575278,-0.002632,0.594025,-0.307762,-0.500425,-0.652085,-0.190409,0.732624,-1.087756
2025-01-01 00:13:51,0.398044,-1.639344,-1.681676,1.732019,1.03091,0.307547,-0.088789,-1.494181,-0.148292,-1.577607,0.032093,0.642249,-0.230446,-0.327143,-0.577675,-0.669238,-0.807514,-1.087756
2025-01-01 00:13:52,0.046378,-1.444306,-1.52679,-0.387436,1.391491,0.308781,-0.092033,-1.494303,-0.148352,-1.580258,-0.0651,0.594025,-0.21989,-0.093733,-0.462456,-0.030799,-0.911219,-1.087748
2025-01-01 00:13:53,0.157481,-1.274879,-1.612232,0.427739,1.503564,0.29821,-0.105479,-1.482526,-0.20284,-1.580607,-0.062343,0.597735,-0.219111,0.149517,-0.337124,1.268248,-0.167628,-1.08772
2025-01-01 00:13:54,0.407383,-1.566451,-1.554022,0.590774,-0.426033,0.304711,-0.105942,-1.483663,-0.198269,-1.579391,-0.06456,0.653378,-0.247018,0.221126,-0.405969,-0.141639,0.33766,-1.08772
2025-01-01 00:13:55,0.183566,-1.123183,-1.473686,-0.550472,-1.293377,0.311768,-0.124651,-1.472414,-0.178732,-1.57717,-0.030445,0.590316,-0.232945,0.149517,-0.317009,1.210612,0.662016,-1.087677
2025-01-01 00:13:56,-0.045081,-1.690566,-1.588063,-0.061366,-1.356723,0.311681,-0.124351,-1.483298,-0.18374,-1.575824,-0.050348,0.582896,-0.229954,0.10032,-0.247588,-1.205705,0.379584,-1.087677
2025-01-01 00:13:57,0.325585,-2.04124,-1.559129,1.324431,-1.19105,0.317049,-0.128701,-1.496496,-0.042699,-1.576098,-0.052309,0.594025,-0.212262,-0.105759,-0.180235,-1.458421,-0.143357,-1.087677
2025-01-01 00:13:58,-0.455679,-1.436426,-1.520662,-0.305919,0.217166,0.299869,-0.066764,-1.498161,-0.046487,-1.573563,-0.060696,0.534672,-0.222031,-0.139103,-0.195733,-0.199276,0.763515,-1.087667
2025-01-01 00:13:59,0.618962,-1.136974,-1.52747,-0.958059,0.158693,0.304819,-0.055143,-1.493572,-0.011195,-1.570557,-0.091702,0.530963,-0.214838,-0.13473,-0.194873,0.4835,0.915763,-1.087625
2025-01-01 00:14:00,0.028988,-1.471887,-1.584319,-0.468954,1.484073,0.298535,-0.049033,-1.495806,-0.014181,-1.570858,-0.090967,0.516125,-0.201502,-0.105212,-0.14642,-0.261346,-0.152183,-1.087619
2025-01-01 00:14:01,0.22833,-1.761489,-1.542108,0.590774,0.041748,0.295526,-0.049917,-1.504699,0.013827,-1.571807,-0.107227,0.493867,-0.224413,-0.13473,-0.153275,-0.988458,-0.361801,-1.087619
2025-01-01 00:14:02,0.087599,-1.554631,-1.607807,-0.387436,-0.68916,0.287192,-0.051008,-1.507379,0.016204,-1.573911,-0.11864,0.39,-0.324795,-0.097013,-0.190955,-0.310116,-0.734699,-1.087619
2025-01-01 00:14:03,0.230584,-1.735878,-1.550618,-0.631989,0.845746,0.29059,-0.054417,-1.519156,0.006877,-1.573659,-0.117316,0.375162,-0.308118,0.074629,-0.173879,-1.303244,0.026544,-1.087619
2025-01-01 00:14:04,0.386128,-1.172435,-1.66023,1.161396,-0.119052,0.287704,-0.059852,-1.515176,0.036507,-1.578099,-0.15511,0.430805,-0.272029,-0.036337,-0.223485,0.416996,-1.489322,-1.08758
2025-01-01 00:14:05,0.447638,-1.29261,-1.501599,0.101669,0.436438,0.282054,-0.077805,-1.505552,0.016898,-1.575175,-0.15421,0.423386,-0.271967,0.076269,-0.232802,1.033267,0.889285,-1.087555
2025-01-01 00:14:06,0.265042,-1.326102,-1.627551,0.346221,1.493818,0.284291,-0.078653,-1.499785,0.016029,-1.576016,-0.144871,0.47161,-0.303895,0.384568,-0.203465,0.612074,-0.326496,-1.087533
2025-01-01 00:14:07,0.805744,-1.257149,-1.467218,0.427739,1.021164,0.293982,-0.046975,-1.495765,0.030824,-1.575182,-0.120427,0.47161,-0.303895,0.453443,-0.150769,0.421429,0.214096,-1.087504
2025-01-01 00:14:08,0.790286,-1.479768,-1.674868,-0.142884,0.173311,0.30119,-0.022093,-1.49211,0.015703,-1.576501,-0.090773,0.453062,-0.299263,0.371449,-0.196393,0.381527,-0.480952,-1.087499
2025-01-01 00:14:09,0.077294,-1.704357,-1.599978,-0.958059,0.884728,0.293036,-0.021639,-1.495968,0.037479,-1.576747,-0.089271,0.401128,-0.247637,0.597753,-0.253654,-0.438691,-0.134531,-1.087499
2025-01-01 00:14:10,0.728777,-1.333982,-1.661251,0.183186,-0.845087,0.298304,-0.004766,-1.496171,0.036565,-1.579753,-0.079974,0.371452,-0.26488,0.394407,-0.247057,-0.039666,-1.025957,-1.087478
2025-01-01 00:14:11,0.361976,-1.629494,-1.499217,0.590774,-0.318833,0.311118,-0.028028,-1.500273,0.047134,-1.576289,-0.08998,0.434514,-0.295433,0.374182,-0.239799,-0.465292,1.063599,-1.087478
2025-01-01 00:14:12,0.420264,-1.456127,-1.448496,-1.528682,0.397456,0.307532,-0.035629,-1.501207,0.046258,-1.574075,-0.039595,0.297261,-0.252328,0.393314,-0.234156,-0.119471,0.659809,-1.087471
2025-01-01 00:14:13,0.610911,-1.53887,-1.599637,0.183186,-0.90356,0.32052,-0.030614,-1.496861,0.017361,-1.573392,-0.049248,0.300971,-0.252261,0.461096,-0.339963,0.456898,0.165553,-1.087471
2025-01-01 00:14:14,0.152651,-1.668895,-1.577851,-1.691717,-0.596578,0.315224,-0.029969,-1.5021,0.032995,-1.572484,-0.057674,0.21936,-0.128859,0.338651,-0.321671,-0.589433,0.238368,-1.087471
2025-01-01 00:14:15,0.435078,-1.54084,-1.59351,0.753809,1.5328,0.322425,-0.030663,-1.506445,0.028655,-1.571896,-0.064746,0.230489,-0.119301,0.35177,-0.298996,-0.491894,0.134662,-1.087471
2025-01-01 00:14:16,0.101447,-1.229568,-1.684399,-0.631989,0.514402,0.316638,-0.027684,-1.496212,0.0223,-1.574239,-0.024126,0.197103,-0.100061,0.504279,-0.344081,1.099771,-0.811927,-1.087439
2025-01-01 00:14:17,0.358111,-1.444306,-1.506365,-0.142884,0.738547,0.325722,-0.038984,-1.494019,0.018903,-1.574075,-0.020902,0.160008,-0.111094,0.456723,-0.394923,0.221917,-0.002141,-1.08743
2025-01-01 00:14:18,0.166176,-1.590092,-1.692569,0.590774,-0.854833,0.323493,-0.037415,-1.504374,-0.026362,-1.575312,0.013092,0.171136,-0.104047,0.387847,-0.341938,-1.148068,-0.454474,-1.08743
2025-01-01 00:14:19,0.551978,-1.266999,-1.579893,0.101669,0.187929,0.321032,-0.044935,-1.500232,-0.011984,-1.574034,-0.002054,0.167427,-0.104448,0.532157,-0.438007,0.43473,0.357519,-1.087402
2025-01-01 00:14:20,0.239923,-1.753609,-1.466197,-0.468954,0.509529,0.325217,-0.050672,-1.509735,0.008515,-1.571862,0.032223,0.111784,-0.111642,0.68576,-0.492673,-1.054962,0.64657,-1.087402
2025-01-01 00:14:21,0.368094,-1.408845,-1.549597,0.753809,-0.854833,0.319741,-0.061507,-1.507664,0.009159,-1.568719,-0.025065,0.178555,-0.116363,0.743156,-0.583081,0.208616,0.959893,-1.087389
2025-01-01 00:14:22,0.548758,-1.432486,-1.561511,-0.305919,-0.050834,0.334244,-0.071106,-1.508882,0.006315,-1.568992,-0.026176,0.14146,-0.118211,0.818591,-0.634215,-0.150506,-0.143357,-1.087379
2025-01-01 00:14:23,0.442807,-1.696476,-1.681335,-0.224401,0.675201,0.33485,-0.070316,-1.507501,-0.006926,-1.570516,0.009432,0.13775,-0.116747,0.957435,-0.652504,0.133245,-0.547147,-1.087379
2025-01-01 00:14:24,0.216736,-1.196076,-1.475728,1.161396,1.406109,0.332873,-0.069584,-1.501694,0.019814,-1.569218,0.033476,0.178555,-0.074928,1.011551,-0.583342,0.616508,0.364138,-1.087343
2025-01-01 00:14:25,0.361976,-1.353683,-1.61019,-2.180822,0.387711,0.337491,-0.071438,-1.501856,0.019163,-1.570359,0.038061,0.070978,0.097676,1.041069,-0.580556,-0.035232,-0.423583,-1.087324
2025-01-01 00:14:26,0.09565,-1.505379,-1.732737,0.753809,-0.201888,0.345818,-0.105091,-1.510303,-0.031773,-1.572333,0.104503,0.134041,0.099111,1.054188,-0.588078,-0.939688,-0.692776,-1.087322
2025-01-01 00:14:27,0.142346,-1.692536,-1.6187,-0.631989,-0.952287,0.350291,-0.117788,-1.521918,-0.059721,-1.572429,0.105759,0.130331,0.102648,1.038883,-0.56708,-1.28551,-0.085988,-1.087322
2025-01-01 00:14:28,-0.068911,-1.507349,-1.586361,0.753809,-1.712431,0.339944,-0.101831,-1.528293,-0.091713,-1.573098,0.10541,0.193394,0.101667,0.702706,-0.410606,-0.713574,-0.271334,-1.08732
2025-01-01 00:14:29,0.180346,-1.641314,-1.539725,-0.061366,0.821383,0.336062,-0.100425,-1.528821,-0.088818,-1.572361,0.108264,0.185975,0.102359,0.769941,-0.377997,-0.075135,0.183205,-1.08732
2025-01-01 00:14:30,0.769032,-1.464007,-1.52679,-0.550472,-0.128797,0.346987,-0.075804,-1.52874,-0.088752,-1.574014,0.066373,0.05614,-0.059523,0.737143,-0.373269,-0.008631,-0.58907,-1.087313
2025-01-01 00:14:31,0.302398,-1.04241,-1.640146,-0.061366,0.012511,0.352759,-0.083896,-1.515623,-0.029001,-1.576508,0.069378,0.111784,-0.122341,0.759009,-0.379163,1.414558,-0.86047,-1.087261
2025-01-01 00:14:32,0.101769,-1.395054,-1.561511,0.101669,-0.708651,0.346453,-0.079451,-1.51477,-0.027157,-1.575763,0.068222,0.048721,-0.200855,0.59338,-0.360624,0.075608,0.185412,-1.087247
2025-01-01 00:14:33,0.485638,-1.647224,-1.587723,0.672291,1.357382,0.35374,-0.078678,-1.521552,-0.025674,-1.575852,0.068512,0.096945,-0.192011,0.79126,-0.275229,-0.75791,-0.083781,-1.087247
2025-01-01 00:14:34,0.103379,-1.341862,-1.567979,0.835326,0.10022,0.34291,-0.082419,-1.516598,-0.022795,-1.575701,0.068635,0.096945,-0.192011,0.769941,-0.276693,0.523402,-0.006554,-1.087227
2025-01-01 00:14:35,0.734252,-1.162585,-1.628232,-0.224401,-0.737887,0.351648,-0.062389,-1.507501,0.006453,-1.580046,-0.006146,0.05614,-0.20494,0.947049,-0.650403,0.97563,-1.458431,-1.087187
2025-01-01 00:14:36,0.276635,-1.822562,-1.675889,0.835326,0.324365,0.343985,-0.072827,-1.509491,0.028482,-1.580292,0.000804,0.119203,-0.194044,0.846469,-0.7311,-0.234745,-0.134531,-1.087187
2025-01-01 00:14:37,0.491757,-1.641314,-1.633338,-0.142884,1.342764,0.350233,-0.070177,-1.513836,0.03863,-1.579274,-0.024738,0.070978,-0.221903,1.026857,-0.643313,-0.491894,0.273672,-1.087187
2025-01-01 00:14:38,0.317212,-1.426576,-1.481175,0.346221,0.168438,0.358437,-0.085231,-1.514242,0.037818,-1.578161,-0.000868,0.082107,-0.218342,0.905505,-0.728577,-0.061834,0.304563,-1.087177
2025-01-01 00:14:39,0.408349,-1.501439,-1.454282,-0.061366,-0.708651,0.357867,-0.08582,-1.520984,0.004237,-1.57577,0.044357,0.074688,-0.218159,0.732224,-0.709908,-0.753477,0.717178,-1.087174
2025-01-01 00:14:40,0.474045,-1.27685,-1.593169,0.590774,1.040655,0.355443,-0.091024,-1.515623,0.01785,-1.578817,-0.010576,0.096945,-0.206645,0.849202,-0.652046,0.567738,-1.039196,-1.087147
2025-01-01 00:14:41,-0.56485,-1.802861,-1.533598,-0.713507,1.635127,0.333869,-0.009254,-1.518994,0.047373,-1.575845,-0.040217,-0.014341,-0.300088,0.916984,-0.549444,-0.385487,0.904731,-1.087147
2025-01-01 00:14:42,0.382586,-1.483708,-1.556746,-0.305919,-0.630688,0.341402,-0.015285,-1.519806,0.04697,-1.576446,-0.046569,-0.010632,-0.302306,0.690133,-0.618598,-0.10617,-0.249269,-1.087142
2025-01-01 00:14:43,0.330738,-1.265029,-1.666017,0.183186,-0.445524,0.345284,-0.017528,-1.519603,0.048468,-1.577525,-0.024811,-0.02176,-0.308399,0.471482,-0.740186,0.00467,-0.403724,-1.087114
2025-01-01 00:14:44,0.321721,-1.609793,-1.550618,-0.876542,-0.02647,0.343364,-0.018547,-1.520496,0.051924,-1.577457,-0.024297,-0.088532,-0.294489,0.516305,-0.758797,-0.115037,-0.033032,-1.087114
2025-01-01 00:14:45,0.232838,-1.79104,-1.531896,-2.262339,-0.372433,0.344468,-0.01956,-1.534263,0.03793,-1.578625,-0.051789,-0.166433,-0.118323,0.619618,-0.888176,-1.520491,-0.432409,-1.087114
2025-01-01 00:14:46,-0.083725,-1.410815,-1.582957,0.672291,-0.201888,0.343602,-0.016574,-1.528496,0.025344,-1.578523,-0.05206,-0.133047,-0.098483,0.749169,-1.049103,0.612074,-0.021999,-1.087101
2025-01-01 00:14:47,0.24572,-1.241388,-1.591467,0.020151,1.381746,0.341813,-0.016239,-1.512009,-0.073917,-1.579172,-0.052528,-0.1924,-0.169992,1.037789,-1.074854,1.782547,-0.264714,-1.087071
2025-01-01 00:14:48,0.471469,-1.071961,-1.528492,-0.387436,1.040655,0.362586,-0.077677,-1.504496,-0.013842,-1.579329,-0.055225,-0.196109,-0.168394,1.13017,-1.01846,0.80272,-0.105846,-1.087021
2025-01-01 00:14:49,0.538774,-1.515229,-1.522705,-0.061366,0.480292,0.36079,-0.082326,-1.512293,-0.054927,-1.579233,-0.053598,-0.155304,-0.197651,1.166247,-1.012678,-0.868751,-0.024206,-1.08702
2025-01-01 00:14:50,0.309805,-1.487648,-1.444411,0.427739,-1.303123,0.367082,-0.092317,-1.512618,-0.054823,-1.576426,0.001506,-0.114499,-0.195046,0.853575,-0.97405,-0.052967,0.851775,-1.087016
2025-01-01 00:14:51,0.355535,-1.521139,-1.538023,0.183186,0.348729,0.369932,-0.093403,-1.507664,-0.087445,-1.576344,0.002396,-0.133047,-0.208712,0.888013,-0.97213,0.523402,-0.028619,-1.087016
2025-01-01 00:14:52,-0.135573,-1.769369,-1.463814,0.020151,1.298909,0.364931,-0.075501,-1.51209,-0.054757,-1.573454,0.035874,-0.114499,-0.212745,1.111038,-0.933172,-0.500761,0.878253,-1.087016
2025-01-01 00:14:53,0.438299,-1.566451,-1.673846,0.427739,0.494911,0.369585,-0.075192,-1.508598,-0.078972,-1.575927,0.064732,-0.066275,-0.217833,1.07168,-0.958899,0.363792,-0.85385,-1.087016
2025-01-01 00:14:54,0.753574,-1.501439,-1.553682,-1.447164,-0.596578,0.377818,-0.05593,-1.515379,-0.114286,-1.573788,0.043328,-0.184981,-0.200315,1.018111,-0.91897,-0.75791,0.635538,-1.087013
2025-01-01 00:14:55,0.366162,-1.52902,-1.618019,1.161396,1.557163,0.375993,-0.057188,-1.520253,-0.126941,-1.576125,0.033528,-0.136756,-0.144518,1.143835,-0.782621,-0.549531,-0.80972,-1.087013
2025-01-01 00:14:56,0.028022,-1.440366,-1.587723,1.242914,0.222038,0.370682,-0.047548,-1.522608,-0.13602,-1.575326,0.025446,-0.095951,-0.089047,1.001165,-0.91083,-0.274647,0.203064,-1.087004
2025-01-01 00:14:57,0.457299,-1.645254,-1.467899,-0.224401,1.810545,0.362875,-0.070851,-1.530608,-0.146875,-1.575339,0.025002,-0.125628,-0.09613,1.089719,-0.764377,-0.890919,-0.05951,-1.087004
2025-01-01 00:14:58,0.585148,-1.588122,-1.522364,0.183186,-0.221379,0.358279,-0.087831,-1.532842,-0.142928,-1.572279,0.000419,-0.11079,-0.094434,1.045442,-0.751826,-0.261346,0.933415,-1.087004
2025-01-01 00:14:59,0.497232,-1.465977,-1.556065,-0.468954,-0.733015,0.367688,-0.091374,-1.527928,-0.162093,-1.571397,-0.001623,-0.088532,-0.118309,0.863961,-0.729312,0.518969,0.229542,-1.086997
2025-01-01 00:15:00,0.323975,-1.424605,-1.484579,-1.121094,0.10022,0.358618,-0.110484,-1.529796,-0.170323,-1.567852,-0.00666,-0.147885,-0.078789,0.970007,-0.804672,-0.221444,1.090077,-1.086986
2025-01-01 00:15:01,0.715251,-1.594032,-1.628572,-0.713507,0.76291,0.366533,-0.092737,-1.529065,-0.174039,-1.570448,-0.009886,-0.207238,-0.08032,1.091359,-0.798402,0.062307,-0.893567,-1.086986
2025-01-01 00:15:02,-0.02125,-1.456127,-1.603041,-0.468954,-0.304215,0.356641,-0.080297,-1.529065,-0.174039,-1.573549,-0.054073,-0.159014,-0.151539,1.012644,-0.783656,-0.017498,-1.056848,-1.086979
2025-01-01 00:15:03,0.208685,-1.53296,-1.560831,0.264704,-0.450397,0.347629,-0.089052,-1.528943,-0.174282,-1.572771,-0.056169,-0.155304,-0.149767,1.063481,-0.842286,-0.004197,0.196444,-1.086979
2025-01-01 00:15:04,0.426705,-1.554631,-1.588063,0.020151,-1.678322,0.353769,-0.090523,-1.526588,-0.186485,-1.572975,-0.055419,-0.077404,-0.251888,0.942129,-0.631568,0.239651,-0.121292,-1.086979
2025-01-01 00:15:05,0.094362,-1.590092,-1.62653,-0.142884,-0.723269,0.346135,-0.0868,-1.527603,-0.183125,-1.573638,-0.047333,-0.118209,-0.276314,0.68904,-0.717334,-0.128338,-0.269127,-1.086979
2025-01-01 00:15:06,0.071175,-1.259119,-1.415135,0.835326,0.285384,0.345457,-0.085262,-1.528212,-0.189229,-1.568234,-0.013302,-0.051437,-0.260369,0.663348,-0.726792,-0.084002,1.690245,-1.08695
2025-01-01 00:15:07,0.595775,-1.397024,-1.574447,0.101669,-0.333452,0.350782,-0.076307,-1.527237,-0.186584,-1.569601,-0.024999,-0.040308,-0.260385,0.54309,-0.741926,0.088909,-0.496397,-1.086936
2025-01-01 00:15:08,-0.26149,-1.623583,-1.612913,0.427739,-0.47476,0.3412,-0.042765,-1.527928,-0.183132,-1.568002,-0.068606,-0.047727,-0.267123,0.585727,-0.785184,-0.092869,0.461224,-1.086936
2025-01-01 00:15:09,-0.156828,-1.464007,-1.536662,0.672291,0.348729,0.325318,-0.027697,-1.531989,-0.203892,-1.567134,-0.066346,-0.02176,-0.249227,0.603766,-0.781277,-0.460859,0.225129,-1.086929
2025-01-01 00:15:10,0.922966,-1.629494,-1.466537,0.753809,-0.625815,0.340622,0.012142,-1.52943,-0.22581,-1.567141,-0.066567,0.033883,-0.236022,0.476401,-0.755238,0.261819,-0.057303,-1.086929
2025-01-01 00:15:11,0.274381,-1.605853,-1.564235,-0.305919,-0.440651,0.338523,0.011802,-1.533491,-0.222764,-1.567435,-0.067435,-0.014341,-0.254046,0.522865,-0.800737,-0.460859,-0.149976,-1.086929
2025-01-01 00:15:12,0.306585,-1.662985,-1.479132,0.753809,-0.684287,0.333097,0.005578,-1.538243,-0.211947,-1.565782,-0.043467,0.033883,-0.236022,0.451803,-0.757823,-0.53623,0.478876,-1.086929
2025-01-01 00:15:13,0.530401,-1.664955,-1.67691,0.264704,0.524147,0.335059,0.0089,-1.537593,-0.217022,-1.565693,-0.046723,0.05614,-0.236022,0.434857,-0.769532,0.05344,-0.026412,-1.086929
2025-01-01 00:15:14,0.117871,-1.353683,-1.421944,2.465677,-0.859705,0.332844,0.011493,-1.540842,-0.247986,-1.564613,-0.007486,0.115493,-0.064043,0.180675,-0.843863,-0.372187,0.29353,-1.08691
2025-01-01 00:15:15,0.392891,-1.700417,-1.362372,-0.305919,0.831128,0.333537,0.011988,-1.547989,-0.240339,-1.55964,0.104132,0.200813,-0.247369,0.230418,-0.805616,-0.797813,1.551235,-1.08691
2025-01-01 00:15:16,0.333314,-1.664955,-1.569,-1.121094,-0.630688,0.338862,0.007906,-1.551278,-0.229352,-1.556354,0.011658,0.115493,-0.210776,0.182315,-0.776589,-0.37662,1.00623,-1.08691
2025-01-01 00:15:17,0.240245,-1.412785,-1.709589,-0.061366,2.48298,0.341055,0.005695,-1.545512,-0.240866,-1.558178,0.071245,0.14146,-0.228424,0.567688,-0.429753,0.612074,-0.644233,-1.086898
2025-01-01 00:15:18,0.064412,-1.393084,-1.583638,-2.262339,-0.976651,0.344043,-0.002632,-1.543156,-0.235593,-1.558123,0.07079,0.004207,-0.052948,0.650229,-0.581489,0.239651,-0.037445,-1.086884
2025-01-01 00:15:19,0.133651,-1.29064,-1.557086,-0.142884,0.650838,0.342996,-0.001209,-1.535928,-0.225816,-1.558471,0.069895,0.000497,-0.052348,0.631097,-0.596782,0.771684,-0.167628,-1.086858
2025-01-01 00:15:20,0.343297,-1.489618,-1.508748,-1.121094,-0.206761,0.333457,-0.023555,-1.536456,-0.22621,-1.558109,0.074112,-0.02547,-0.018858,0.622351,-0.593643,-0.075135,0.061848,-1.086854
2025-01-01 00:15:21,0.633454,-1.877724,-1.608147,0.183186,0.217166,0.340875,-0.012063,-1.553674,-0.258077,-1.557467,0.061211,-0.014341,-0.017669,0.64531,-0.593577,-1.897348,0.152314,-1.086854
2025-01-01 00:15:22,0.224143,-1.371413,-1.614275,0.835326,0.183057,0.343617,-0.015671,-1.553187,-0.255358,-1.558526,0.071018,0.019045,0.006239,0.745343,-0.643485,0.035705,-0.397105,-1.086837
2025-01-01 00:15:23,0.778693,-1.29064,-1.516237,1.161396,-0.791487,0.350183,0.00368,-1.545837,-0.243133,-1.557091,0.072972,0.041302,0.036713,0.504279,-0.697523,0.784985,0.408268,-1.086812
2025-01-01 00:15:24,0.235737,-1.800891,-1.494451,1.405949,-0.479633,0.353149,-0.000193,-1.555299,-0.217584,-1.555616,0.08339,0.067269,0.079226,0.439231,-0.674273,-1.050529,0.421507,-1.086812
2025-01-01 00:15:25,-0.001928,-1.235478,-1.603722,-0.387436,1.493818,0.336654,-0.008963,-1.556801,-0.237768,-1.555124,0.074414,0.05985,0.082894,0.689587,-0.584305,-0.181541,0.103771,-1.08678
2025-01-01 00:15:26,0.219313,-1.493558,-1.44373,0.509256,-1.044869,0.33537,-0.008351,-1.550019,-0.281391,-1.550464,0.063023,0.045012,0.06862,0.535984,-0.49259,0.722915,1.449736,-1.086777
2025-01-01 00:15:27,0.700116,-1.798921,-1.484579,0.427739,-0.518615,0.340038,0.004148,-1.553268,-0.251274,-1.547479,0.053034,0.070978,0.073117,0.327172,-0.581751,-0.372187,0.909144,-1.086777
2025-01-01 00:15:28,0.111752,-1.674806,-1.43522,0.101669,-0.620942,0.335435,0.007751,-1.558385,-0.243,-1.546557,0.077093,0.05985,0.069897,0.238618,-0.550455,-0.576133,0.242781,-1.086777
2025-01-01 00:15:29,0.460519,-1.217747,-1.531215,0.590774,0.92371,0.336603,0.009162,-1.552537,-0.204793,-1.548101,0.052552,0.089526,0.080085,0.421738,-0.539005,0.620942,-0.553766,-1.086743
2025-01-01 00:15:30,0.328162,-1.393084,-1.56049,-0.795024,-1.239777,0.333335,0.006165,-1.554933,-0.222653,-1.547445,0.046587,0.026464,0.092,0.165916,-0.489869,-0.279081,0.156727,-1.086729
2025-01-01 00:15:31,0.429282,-1.594032,-1.554022,-0.142884,0.938328,0.355609,-0.07303,-1.550629,-0.257541,-1.547855,0.046261,0.052431,0.074889,0.087748,-0.616012,0.452465,-0.187487,-1.086729
2025-01-01 00:15:32,0.385806,-1.395054,-1.571724,-0.061366,-0.338324,0.355681,-0.072982,-1.548801,-0.252119,-1.548155,0.047838,0.063559,0.071429,0.120546,-0.637333,0.182014,-0.152183,-1.086715
2025-01-01 00:15:33,0.378077,-1.79498,-1.553342,0.346221,0.377965,0.356742,-0.072595,-1.559725,-0.243525,-1.545894,0.003772,0.070978,0.074014,0.212926,-0.644891,-1.210138,0.675255,-1.086715
2025-01-01 00:15:34,0.036717,-1.5369,-1.577851,-0.387436,-1.19105,0.350356,-0.06394,-1.558223,-0.247226,-1.546441,0.007028,0.093236,0.051843,0.082282,-0.538338,0.146546,-0.231617,-1.086715
2025-01-01 00:15:35,0.034463,-1.452187,-1.525428,0.101669,-0.854833,0.345911,-0.056205,-1.551238,-0.28074,-1.546311,0.00769,0.200813,-0.140156,0.028165,-0.495584,0.745083,-0.013173,-1.086707
2025-01-01 00:15:36,0.413824,-1.493558,-1.58534,-0.713507,-0.503997,0.357059,-0.072592,-1.552943,-0.285113,-1.546359,0.008266,0.13775,-0.130404,-0.005726,-0.480426,-0.203709,-0.070542,-1.086703
2025-01-01 00:15:37,0.499808,-1.489618,-1.559809,-0.795024,2.711998,0.362752,-0.069666,-1.55806,-0.319262,-1.545723,0.002215,0.100655,-0.104139,0.143504,-0.109977,-0.576133,0.150108,-1.086699
2025-01-01 00:15:38,-0.268253,-1.854083,-1.587042,0.183186,1.722836,0.346178,-0.035056,-1.574182,-0.364696,-1.546898,0.006815,0.126622,-0.110478,0.220032,0.01094,-1.77764,-0.434615,-1.086699
2025-01-01 00:15:39,0.44796,-1.395054,-1.488664,0.101669,-1.912213,0.344144,-0.038644,-1.571705,-0.355905,-1.546215,0.015167,0.134041,-0.110924,-0.048363,0.234255,0.252952,0.165553,-1.086685
2025-01-01 00:15:40,0.38162,-1.410815,-1.403221,-0.550472,1.216073,0.345753,-0.038064,-1.570121,-0.350025,-1.545388,0.045553,0.089526,-0.103022,0.234245,0.215359,0.155413,0.21189,-1.086673
2025-01-01 00:15:41,-0.034131,-1.150764,-1.541768,0.672291,0.680074,0.337022,-0.026171,-1.562487,-0.284468,-1.545464,0.045455,0.111784,-0.089432,0.271415,0.234916,0.81602,-0.079368,-1.086632
2025-01-01 00:15:42,0.491113,-1.434456,-1.595212,-0.142884,-0.752505,0.351063,-0.043408,-1.555583,-0.311046,-1.548101,0.032627,0.104364,-0.088144,0.041285,0.171355,0.736215,-0.906806,-1.086622
2025-01-01 00:15:43,0.287907,-1.769369,-1.538704,0.835326,1.162473,0.347694,-0.045068,-1.559766,-0.282277,-1.545388,-0.018247,0.122912,-0.071087,0.116173,0.239933,-0.47416,0.820884,-1.086622
2025-01-01 00:15:44,0.655674,-1.422635,-1.560831,-0.224401,0.373093,0.3455,-0.053461,-1.558141,-0.278351,-1.545532,-0.017662,0.178555,-0.151643,0.224952,0.222679,0.159846,-0.101433,-1.086611
2025-01-01 00:15:45,0.502062,-1.387174,-1.641848,1.161396,0.455929,0.348545,-0.049783,-1.555217,-0.271089,-1.54601,-0.0049,0.178555,-0.151643,0.101414,0.085845,0.301722,-0.209552,-1.086596
2025-01-01 00:15:46,0.572911,-1.442336,-1.567639,1.568984,-1.049741,0.360754,-0.05169,-1.555258,-0.271217,-1.545607,-0.009055,0.193394,-0.119788,-0.041256,0.153898,-0.021932,0.075087,-1.086587
