timestamp,multivariate_distance,is_knn_anomaly
2025-01-01 00:44:25,0.365,0
2025-01-01 00:44:26,0.4237,0
2025-01-01 00:44:27,0.2902,0
2025-01-01 00:44:28,0.5871,0
2025-01-01 00:44:29,0.5182,0
2025-01-01 00:44:30,0.576,0
2025-01-01 00:44:31,0.3378,0
2025-01-01 00:44:32,0.4457,0
2025-01-01 00:44:33,0.299,0
2025-01-01 00:44:34,0.4047,0
2025-01-01 00:44:35,0.3458,0
2025-01-01 00:44:36,0.3864,0
2025-01-01 00:44:37,0.6835,0
2025-01-01 00:44:38,0.5827,0
2025-01-01 00:44:39,0.5786,0
2025-01-01 00:44:40,0.4362,0
2025-01-01 00:44:41,0.3834,0
2025-01-01 00:44:42,0.6341,0
2025-01-01 00:44:43,0.321,0
2025-01-01 00:44:44,0.2895,0
2025-01-01 00:44:45,0.506,0
2025-01-01 00:44:46,0.3635,0
2025-01-01 00:44:47,0.4963,0
2025-01-01 00:44:48,0.3898,0
2025-01-01 00:44:49,0.2917,0
2025-01-01 00:44:50,0.3683,0
2025-01-01 00:44:51,0.4773,0
2025-01-01 00:44:52,0.3874,0
2025-01-01 00:44:53,0.3877,0
2025-01-01 00:44:54,0.4329,0
2025-01-01 00:44:55,0.3333,0
2025-01-01 00:44:56,0.4327,0
2025-01-01 00:44:57,0.3835,0
2025-01-01 00:44:58,0.3337,0
2025-01-01 00:44:59,0.3578,0
2025-01-01 00:45:00,0.4917,0
2025-01-01 00:45:01,0.287,0
2025-01-01 00:45:02,0.4774,0
2025-01-01 00:45:03,0.3287,0
2025-01-01 00:45:04,0.2541,0
2025-01-01 00:45:05,0.3856,0
2025-01-01 00:45:06,0.2861,0
2025-01-01 00:45:07,0.4072,0
2025-01-01 00:45:08,0.2792,0
2025-01-01 00:45:09,0.7481,0
2025-01-01 00:45:10,0.4014,0
2025-01-01 00:45:11,0.3116,0
2025-01-01 00:45:12,0.1898,0
2025-01-01 00:45:13,0.3092,0
2025-01-01 00:45:14,0.416,0
2025-01-01 00:45:15,0.5354,0
2025-01-01 00:45:16,0.4008,0
2025-01-01 00:45:17,0.4229,0
2025-01-01 00:45:18,0.4004,0
2025-01-01 00:45:19,0.3306,0
2025-01-01 00:45:20,0.2932,0
2025-01-01 00:45:21,0.3571,0
2025-01-01 00:45:22,0.6522,0
2025-01-01 00:45:23,0.2725,0
2025-01-01 00:45:24,0.4424,0
2025-01-01 00:45:25,0.4158,0
2025-01-01 00:45:26,0.4881,0
2025-01-01 00:45:27,0.3691,0
2025-01-01 00:45:28,0.2861,0
2025-01-01 00:45:29,0.6596,0
2025-01-01 00:45:30,0.3928,0
2025-01-01 00:45:31,0.2726,0
2025-01-01 00:45:32,0.2942,0
2025-01-01 00:45:33,0.2568,0
2025-01-01 00:45:34,0.5911,0
2025-01-01 00:45:35,0.2855,0
2025-01-01 00:45:36,0.3987,0
2025-01-01 00:45:37,0.4586,0
2025-01-01 00:45:38,0.4994,0
2025-01-01 00:45:39,0.361,0
2025-01-01 00:45:40,0.5098,0
2025-01-01 00:45:41,0.2859,0
2025-01-01 00:45:42,0.4288,0
2025-01-01 00:45:43,0.437,0
2025-01-01 00:45:44,0.3439,0
2025-01-01 00:45:45,0.2642,0
2025-01-01 00:45:46,0.2226,0
2025-01-01 00:45:47,0.5152,0
2025-01-01 00:45:48,0.5455,0
2025-01-01 00:45:49,0.3695,0
2025-01-01 00:45:50,0.4095,0
2025-01-01 00:45:51,0.3561,0
2025-01-01 00:45:52,0.6942,0
2025-01-01 00:45:53,0.5073,0
2025-01-01 00:45:54,0.3952,0
2025-01-01 00:45:55,0.3834,0
2025-01-01 00:45:56,0.3706,0
2025-01-01 00:45:57,0.3369,0
2025-01-01 00:45:58,0.3664,0
2025-01-01 00:45:59,0.3297,0
2025-01-01 00:46:00,0.4986,0
2025-01-01 00:46:01,0.5511,0
2025-01-01 00:46:02,0.3136,0
2025-01-01 00:46:03,0.4797,0
2025-01-01 00:46:04,0.5754,0
2025-01-01 00:46:05,0.5293,0
2025-01-01 00:46:06,0.4216,0
2025-01-01 00:46:07,0.3897,0
2025-01-01 00:46:08,0.4181,0
2025-01-01 00:46:09,0.4079,0
2025-01-01 00:46:10,0.4265,0
2025-01-01 00:46:11,0.2719,0
2025-01-01 00:46:12,0.3389,0
2025-01-01 00:46:13,0.3317,0
2025-01-01 00:46:14,0.4284,0
2025-01-01 00:46:15,0.4342,0
2025-01-01 00:46:16,0.5163,0
2025-01-01 00:46:17,0.3441,0
2025-01-01 00:46:18,0.3033,0
2025-01-01 00:46:19,0.6412,0
2025-01-01 00:46:20,0.339,0
2025-01-01 00:46:21,0.4975,0
2025-01-01 00:46:22,0.3478,0
2025-01-01 00:46:23,0.5279,0
2025-01-01 00:46:24,0.5683,0
2025-01-01 00:46:25,0.3792,0
2025-01-01 00:46:26,0.2773,0
2025-01-01 00:46:27,0.3485,0
2025-01-01 00:46:28,0.4584,0
2025-01-01 00:46:29,0.2708,0
2025-01-01 00:46:30,0.3342,0
2025-01-01 00:46:31,0.349,0
2025-01-01 00:46:32,0.2905,0
2025-01-01 00:46:33,0.3594,0
2025-01-01 00:46:34,0.4572,0
2025-01-01 00:46:35,0.3258,0
2025-01-01 00:46:36,0.4049,0
2025-01-01 00:46:37,0.3442,0
2025-01-01 00:46:38,0.4625,0
2025-01-01 00:46:39,0.5722,0
2025-01-01 00:46:40,0.2973,0
2025-01-01 00:46:41,0.4687,0
2025-01-01 00:46:42,0.4324,0
2025-01-01 00:46:43,0.4069,0
2025-01-01 00:46:44,0.4758,0
2025-01-01 00:46:45,0.6497,0
2025-01-01 00:46:46,0.488,0
2025-01-01 00:46:47,0.3504,0
2025-01-01 00:46:48,0.3217,0
2025-01-01 00:46:49,0.4699,0
2025-01-01 00:46:50,0.325,0
2025-01-01 00:46:51,0.5036,0
2025-01-01 00:46:52,0.72,0
2025-01-01 00:46:53,0.3792,0
2025-01-01 00:46:54,0.3713,0
2025-01-01 00:46:55,0.3178,0
2025-01-01 00:46:56,0.2984,0
2025-01-01 00:46:57,0.3081,0
2025-01-01 00:46:58,0.5143,0
2025-01-01 00:46:59,0.3535,0
2025-01-01 00:47:00,0.3709,0
2025-01-01 00:47:01,0.6866,0
2025-01-01 00:47:02,0.3805,0
2025-01-01 00:47:03,0.4819,0
2025-01-01 00:47:04,0.435,0
2025-01-01 00:47:05,0.2798,0
2025-01-01 00:47:06,0.4278,0
2025-01-01 00:47:07,0.3351,0
2025-01-01 00:47:08,0.4374,0
2025-01-01 00:47:09,0.5121,0
2025-01-01 00:47:10,0.3289,0
2025-01-01 00:47:11,0.7254,0
2025-01-01 00:47:12,0.333,0
2025-01-01 00:47:13,0.3649,0
2025-01-01 00:47:14,0.281,0
2025-01-01 00:47:15,0.337,0
2025-01-01 00:47:16,0.3642,0
2025-01-01 00:47:17,0.4109,0
2025-01-01 00:47:18,0.4162,0
2025-01-01 00:47:19,0.7156,0
2025-01-01 00:47:20,0.2572,0
2025-01-01 00:47:21,0.3392,0
2025-01-01 00:47:22,0.295,0
2025-01-01 00:47:23,0.4765,0
2025-01-01 00:47:24,0.4117,0
2025-01-01 00:47:25,0.4783,0
2025-01-01 00:47:26,0.4279,0
2025-01-01 00:47:27,0.3359,0
2025-01-01 00:47:28,0.4297,0
2025-01-01 00:47:29,0.5598,0
2025-01-01 00:47:30,0.2694,0
2025-01-01 00:47:31,0.3957,0
2025-01-01 00:47:32,0.4327,0
2025-01-01 00:47:33,0.3621,0
2025-01-01 00:47:34,0.6315,0
2025-01-01 00:47:35,0.3182,0
2025-01-01 00:47:36,0.241,0
2025-01-01 00:47:37,0.4689,0
2025-01-01 00:47:38,0.3933,0
2025-01-01 00:47:39,0.3075,0
2025-01-01 00:47:40,0.3951,0
2025-01-01 00:47:41,0.376,0
2025-01-01 00:47:42,0.347,0
2025-01-01 00:47:43,0.2983,0
2025-01-01 00:47:44,0.2232,0
2025-01-01 00:47:45,0.4861,0
2025-01-01 00:47:46,0.4189,0
2025-01-01 00:47:47,0.5781,0
2025-01-01 00:47:48,0.2164,0
2025-01-01 00:47:49,0.3054,0
2025-01-01 00:47:50,0.4508,0
2025-01-01 00:47:51,0.3725,0
2025-01-01 00:47:52,0.4942,0
2025-01-01 00:47:53,0.3409,0
2025-01-01 00:47:54,0.6331,0
2025-01-01 00:47:55,0.5,0
2025-01-01 00:47:56,0.1934,0
2025-01-01 00:47:57,0.6684,0
2025-01-01 00:47:58,0.6412,0
2025-01-01 00:47:59,0.3046,0
2025-01-01 00:48:00,0.3005,0
2025-01-01 00:48:01,0.4874,0
2025-01-01 00:48:02,0.556,0
2025-01-01 00:48:03,0.2424,0
2025-01-01 00:48:04,0.3794,0
2025-01-01 00:48:05,0.5801,0
2025-01-01 00:48:06,0.3675,0
2025-01-01 00:48:07,0.278,0
2025-01-01 00:48:08,0.3858,0
2025-01-01 00:48:09,0.4524,0
2025-01-01 00:48:10,0.3937,0
2025-01-01 00:48:11,0.5548,0
2025-01-01 00:48:12,0.5843,0
2025-01-01 00:48:13,0.321,0
2025-01-01 00:48:14,0.2976,0
2025-01-01 00:48:15,0.4168,0
2025-01-01 00:48:16,0.3305,0
2025-01-01 00:48:17,0.2165,0
2025-01-01 00:48:18,0.4028,0
2025-01-01 00:48:19,0.3872,0
2025-01-01 00:48:20,0.4648,0
2025-01-01 00:48:21,0.5338,0
2025-01-01 00:48:22,0.2327,0
2025-01-01 00:48:23,0.4813,0
2025-01-01 00:48:24,0.5046,0
2025-01-01 00:48:25,0.3429,0
2025-01-01 00:48:26,0.2823,0
2025-01-01 00:48:27,0.4941,0
2025-01-01 00:48:28,0.4156,0
2025-01-01 00:48:29,0.3433,0
2025-01-01 00:48:30,0.3684,0
2025-01-01 00:48:31,0.3599,0
2025-01-01 00:48:32,0.4529,0
2025-01-01 00:48:33,0.3543,0
2025-01-01 00:48:34,0.4091,0
2025-01-01 00:48:35,0.2808,0
2025-01-01 00:48:36,0.293,0
2025-01-01 00:48:37,1.0165,1
2025-01-01 00:48:38,0.3265,0
2025-01-01 00:48:39,0.4217,0
2025-01-01 00:48:40,0.4061,0
2025-01-01 00:48:41,0.4403,0
2025-01-01 00:48:42,0.7988,0
2025-01-01 00:48:43,0.4051,0
2025-01-01 00:48:44,0.4423,0
2025-01-01 00:48:45,0.4985,0
2025-01-01 00:48:46,0.3949,0
2025-01-01 00:48:47,0.2791,0
2025-01-01 00:48:48,0.3319,0
2025-01-01 00:48:49,0.3327,0
2025-01-01 00:48:50,0.2844,0
2025-01-01 00:48:51,0.3295,0
2025-01-01 00:48:52,0.3234,0
2025-01-01 00:48:53,0.3961,0
2025-01-01 00:48:54,0.4297,0
2025-01-01 00:48:55,0.5804,0
2025-01-01 00:48:56,0.3747,0
2025-01-01 00:48:57,0.2933,0
2025-01-01 00:48:58,0.3013,0
2025-01-01 00:48:59,0.3144,0
2025-01-01 00:49:00,0.3109,0
2025-01-01 00:49:01,0.3957,0
2025-01-01 00:49:02,0.3337,0
2025-01-01 00:49:03,0.3483,0
2025-01-01 00:49:04,0.4313,0
2025-01-01 00:49:05,0.4674,0
2025-01-01 00:49:06,0.5852,0
2025-01-01 00:49:07,0.4433,0
2025-01-01 00:49:08,0.5659,0
2025-01-01 00:49:09,0.4148,0
2025-01-01 00:49:10,0.4636,0
2025-01-01 00:49:11,0.3091,0
2025-01-01 00:49:12,0.3543,0
2025-01-01 00:49:13,0.2398,0
2025-01-01 00:49:14,0.3485,0
2025-01-01 00:49:15,0.4192,0
2025-01-01 00:49:16,0.4191,0
2025-01-01 00:49:17,0.4348,0
2025-01-01 00:49:18,0.6443,0
2025-01-01 00:49:19,0.3324,0
2025-01-01 00:49:20,0.5085,0
2025-01-01 00:49:21,0.4578,0
2025-01-01 00:49:22,0.2028,0
2025-01-01 00:49:23,0.4085,0
2025-01-01 00:49:24,0.3717,0
2025-01-01 00:49:25,0.2472,0
2025-01-01 00:49:26,0.4068,0
2025-01-01 00:49:27,0.436,0
2025-01-01 00:49:28,0.4291,0
2025-01-01 00:49:29,0.2827,0
2025-01-01 00:49:30,0.4852,0
2025-01-01 00:49:31,0.5403,0
2025-01-01 00:49:32,0.424,0
2025-01-01 00:49:33,0.2223,0
2025-01-01 00:49:34,0.3572,0
2025-01-01 00:49:35,0.3249,0
2025-01-01 00:49:36,0.311,0
2025-01-01 00:49:37,0.3857,0
2025-01-01 00:49:38,0.3271,0
2025-01-01 00:49:39,0.4349,0
2025-01-01 00:49:40,0.3811,0
2025-01-01 00:49:41,0.814,0
2025-01-01 00:49:42,0.3761,0
2025-01-01 00:49:43,0.2552,0
2025-01-01 00:49:44,0.5522,0
2025-01-01 00:49:45,0.2952,0
2025-01-01 00:49:46,0.3147,0
2025-01-01 00:49:47,0.2548,0
2025-01-01 00:49:48,0.2922,0
2025-01-01 00:49:49,0.563,0
2025-01-01 00:49:50,0.588,0
2025-01-01 00:49:51,0.4402,0
2025-01-01 00:49:52,0.4291,0
2025-01-01 00:49:53,0.4194,0
2025-01-01 00:49:54,0.6148,0
2025-01-01 00:49:55,0.3254,0
2025-01-01 00:49:56,0.4536,0
2025-01-01 00:49:57,0.4415,0
2025-01-01 00:49:58,0.3718,0
2025-01-01 00:49:59,0.3198,0
2025-01-01 00:50:00,0.4913,0
2025-01-01 00:50:01,0.4244,0
2025-01-01 00:50:02,0.3209,0
2025-01-01 00:50:03,0.8657,1
2025-01-01 00:50:04,0.3354,0
2025-01-01 00:50:05,0.3156,0
2025-01-01 00:50:06,0.3326,0
2025-01-01 00:50:07,0.4576,0
2025-01-01 00:50:08,0.3789,0
2025-01-01 00:50:09,0.5688,0
2025-01-01 00:50:10,0.2616,0
2025-01-01 00:50:11,0.4567,0
2025-01-01 00:50:12,0.3556,0
2025-01-01 00:50:13,0.2984,0
2025-01-01 00:50:14,0.3441,0
2025-01-01 00:50:15,0.6094,0
2025-01-01 00:50:16,0.2728,0
2025-01-01 00:50:17,0.3331,0
2025-01-01 00:50:18,0.2642,0
2025-01-01 00:50:19,0.346,0
2025-01-01 00:50:20,0.3505,0
2025-01-01 00:50:21,0.3284,0
2025-01-01 00:50:22,0.4163,0
2025-01-01 00:50:23,0.7825,0
2025-01-01 00:50:24,0.566,0
2025-01-01 00:50:25,0.3116,0
2025-01-01 00:50:26,0.5162,0
2025-01-01 00:50:27,0.3295,0
2025-01-01 00:50:28,0.9273,1
2025-01-01 00:50:29,0.4331,0
2025-01-01 00:50:30,0.4166,0
2025-01-01 00:50:31,0.4077,0
2025-01-01 00:50:32,0.2264,0
2025-01-01 00:50:33,0.2513,0
2025-01-01 00:50:34,0.5126,0
2025-01-01 00:50:35,0.4786,0
2025-01-01 00:50:36,0.7824,0
2025-01-01 00:50:37,0.6119,0
2025-01-01 00:50:38,0.3416,0
2025-01-01 00:50:39,0.4826,0
2025-01-01 00:50:40,0.4461,0
2025-01-01 00:50:41,0.403,0
2025-01-01 00:50:42,0.3706,0
2025-01-01 00:50:43,0.4162,0
2025-01-01 00:50:44,0.8042,0
2025-01-01 00:50:45,0.4998,0
2025-01-01 00:50:46,0.4308,0
2025-01-01 00:50:47,0.4232,0
2025-01-01 00:50:48,0.3066,0
2025-01-01 00:50:49,0.4751,0
2025-01-01 00:50:50,0.322,0
2025-01-01 00:50:51,0.4441,0
2025-01-01 00:50:52,0.3419,0
2025-01-01 00:50:53,0.3139,0
2025-01-01 00:50:54,0.4283,0
2025-01-01 00:50:55,0.6667,0
2025-01-01 00:50:56,0.4763,0
2025-01-01 00:50:57,0.4628,0
2025-01-01 00:50:58,0.4634,0
2025-01-01 00:50:59,0.2742,0
2025-01-01 00:51:00,0.425,0
2025-01-01 00:51:01,0.3345,0
2025-01-01 00:51:02,0.4948,0
2025-01-01 00:51:03,0.3097,0
2025-01-01 00:51:04,0.336,0
2025-01-01 00:51:05,0.5765,0
2025-01-01 00:51:06,0.4032,0
2025-01-01 00:51:07,0.402,0
2025-01-01 00:51:08,0.4232,0
2025-01-01 00:51:09,0.5767,0
2025-01-01 00:51:10,0.3472,0
2025-01-01 00:51:11,0.5114,0
2025-01-01 00:51:12,0.6473,0
2025-01-01 00:51:13,0.3275,0
2025-01-01 00:51:14,0.3588,0
2025-01-01 00:51:15,0.2694,0
2025-01-01 00:51:16,0.4469,0
2025-01-01 00:51:17,0.2678,0
2025-01-01 00:51:18,0.4352,0
2025-01-01 00:51:19,0.2968,0
2025-01-01 00:51:20,0.5369,0
2025-01-01 00:51:21,0.3794,0
2025-01-01 00:51:22,0.4111,0
2025-01-01 00:51:23,0.4173,0
2025-01-01 00:51:24,0.3191,0
2025-01-01 00:51:25,0.313,0
2025-01-01 00:51:26,0.3114,0
2025-01-01 00:51:27,0.327,0
2025-01-01 00:51:28,0.5243,0
2025-01-01 00:51:29,0.5967,0
2025-01-01 00:51:30,0.3515,0
2025-01-01 00:51:31,0.6123,0
2025-01-01 00:51:32,0.3326,0
2025-01-01 00:51:33,0.476,0
2025-01-01 00:51:34,0.3075,0
2025-01-01 00:51:35,0.3223,0
2025-01-01 00:51:36,0.424,0
2025-01-01 00:51:37,0.3322,0
2025-01-01 00:51:38,0.5519,0
2025-01-01 00:51:39,0.5108,0
2025-01-01 00:51:40,0.6267,0
2025-01-01 00:51:41,0.4136,0
2025-01-01 00:51:42,0.4522,0
2025-01-01 00:51:43,0.337,0
2025-01-01 00:51:44,0.3514,0
2025-01-01 00:51:45,0.2451,0
2025-01-01 00:51:46,0.2764,0
2025-01-01 00:51:47,1.0375,1
2025-01-01 00:51:48,0.5365,0
2025-01-01 00:51:49,0.3483,0
2025-01-01 00:51:50,0.292,0
2025-01-01 00:51:51,0.3243,0
2025-01-01 00:51:52,0.2553,0
2025-01-01 00:51:53,0.4296,0
2025-01-01 00:51:54,0.3379,0
2025-01-01 00:51:55,0.3781,0
2025-01-01 00:51:56,0.271,0
2025-01-01 00:51:57,0.3056,0
2025-01-01 00:51:58,0.3657,0
2025-01-01 00:51:59,0.4821,0
2025-01-01 00:52:00,0.3932,0
2025-01-01 00:52:01,0.266,0
2025-01-01 00:52:02,0.3151,0
2025-01-01 00:52:03,0.4091,0
2025-01-01 00:52:04,0.4042,0
2025-01-01 00:52:05,0.5855,0
2025-01-01 00:52:06,0.4061,0
2025-01-01 00:52:07,0.2715,0
2025-01-01 00:52:08,0.3407,0
2025-01-01 00:52:09,0.4659,0
2025-01-01 00:52:10,0.3605,0
2025-01-01 00:52:11,0.4361,0
2025-01-01 00:52:12,0.4473,0
2025-01-01 00:52:13,0.2788,0
2025-01-01 00:52:14,0.3787,0
2025-01-01 00:52:15,0.3861,0
2025-01-01 00:52:16,0.3453,0
2025-01-01 00:52:17,0.2953,0
2025-01-01 00:52:18,0.4398,0
2025-01-01 00:52:19,0.4683,0
2025-01-01 00:52:20,0.4171,0
2025-01-01 00:52:21,0.3319,0
2025-01-01 00:52:22,0.3936,0
2025-01-01 00:52:23,0.3446,0
2025-01-01 00:52:24,0.4069,0
2025-01-01 00:52:25,0.4105,0
2025-01-01 00:52:26,0.4654,0
2025-01-01 00:52:27,0.3317,0
2025-01-01 00:52:28,0.4087,0
2025-01-01 00:52:29,0.3058,0
2025-01-01 00:52:30,0.4325,0
2025-01-01 00:52:31,0.2959,0
2025-01-01 00:52:32,0.2684,0
2025-01-01 00:52:33,0.3553,0
2025-01-01 00:52:34,0.3361,0
2025-01-01 00:52:35,0.256,0
2025-01-01 00:52:36,0.6596,0
2025-01-01 00:52:37,0.4137,0
2025-01-01 00:52:38,0.3944,0
2025-01-01 00:52:39,0.2935,0
2025-01-01 00:52:40,0.4572,0
2025-01-01 00:52:41,0.8101,0
2025-01-01 00:52:42,0.3597,0
2025-01-01 00:52:43,0.6534,0
2025-01-01 00:52:44,0.3834,0
2025-01-01 00:52:45,0.4366,0
2025-01-01 00:52:46,0.3211,0
2025-01-01 00:52:47,0.3183,0
2025-01-01 00:52:48,0.4557,0
2025-01-01 00:52:49,0.458,0
2025-01-01 00:52:50,0.3962,0
2025-01-01 00:52:51,0.3383,0
2025-01-01 00:52:52,0.2589,0
2025-01-01 00:52:53,0.5341,0
2025-01-01 00:52:54,0.3963,0
2025-01-01 00:52:55,0.5543,0
2025-01-01 00:52:56,0.4281,0
2025-01-01 00:52:57,0.4029,0
2025-01-01 00:52:58,0.3803,0
2025-01-01 00:52:59,0.3782,0
2025-01-01 00:53:00,0.4529,0
2025-01-01 00:53:01,0.4115,0
2025-01-01 00:53:02,0.3418,0
2025-01-01 00:53:03,0.3908,0
2025-01-01 00:53:04,0.4179,0
2025-01-01 00:53:05,0.2279,0
2025-01-01 00:53:06,0.5771,0
2025-01-01 00:53:07,0.4085,0
2025-01-01 00:53:08,0.3145,0
2025-01-01 00:53:09,0.4051,0
2025-01-01 00:53:10,0.2855,0
2025-01-01 00:53:11,0.4018,0
2025-01-01 00:53:12,0.5125,0
2025-01-01 00:53:13,0.393,0
2025-01-01 00:53:14,0.512,0
2025-01-01 00:53:15,0.4245,0
2025-01-01 00:53:16,0.3696,0
2025-01-01 00:53:17,0.4384,0
2025-01-01 00:53:18,0.349,0
2025-01-01 00:53:19,0.3447,0
2025-01-01 00:53:20,0.3157,0
2025-01-01 00:53:21,0.3731,0
2025-01-01 00:53:22,0.4235,0
2025-01-01 00:53:23,0.4269,0
2025-01-01 00:53:24,0.2641,0
2025-01-01 00:53:25,0.2481,0
2025-01-01 00:53:26,0.3336,0
2025-01-01 00:53:27,0.5217,0
2025-01-01 00:53:28,0.6952,0
2025-01-01 00:53:29,0.4588,0
2025-01-01 00:53:30,0.359,0
2025-01-01 00:53:31,0.3659,0
2025-01-01 00:53:32,0.6301,0
2025-01-01 00:53:33,0.4569,0
2025-01-01 00:53:34,0.3649,0
2025-01-01 00:53:35,0.615,0
2025-01-01 00:53:36,0.7039,0
2025-01-01 00:53:37,0.5909,0
2025-01-01 00:53:38,0.4567,0
2025-01-01 00:53:39,0.3986,0
2025-01-01 00:53:40,0.3908,0
2025-01-01 00:53:41,0.4878,0
2025-01-01 00:53:42,0.4522,0
2025-01-01 00:53:43,0.368,0
2025-01-01 00:53:44,0.4648,0
2025-01-01 00:53:45,0.3294,0
2025-01-01 00:53:46,0.4361,0
2025-01-01 00:53:47,0.4986,0
2025-01-01 00:53:48,0.444,0
2025-01-01 00:53:49,0.3225,0
2025-01-01 00:53:50,0.3661,0
2025-01-01 00:53:51,0.3406,0
2025-01-01 00:53:52,0.3561,0
2025-01-01 00:53:53,0.5419,0
2025-01-01 00:53:54,0.4826,0
2025-01-01 00:53:55,0.2675,0
2025-01-01 00:53:56,0.4121,0
2025-01-01 00:53:57,0.4936,0
2025-01-01 00:53:58,0.4314,0
2025-01-01 00:53:59,0.6018,0
2025-01-01 00:54:00,0.2804,0
2025-01-01 00:54:01,0.2904,0
2025-01-01 00:54:02,0.4064,0
2025-01-01 00:54:03,0.3906,0
2025-01-01 00:54:04,0.3413,0
2025-01-01 00:54:05,0.3441,0
2025-01-01 00:54:06,0.4426,0
2025-01-01 00:54:07,0.2584,0
2025-01-01 00:54:08,0.4483,0
2025-01-01 00:54:09,0.5931,0
2025-01-01 00:54:10,0.346,0
2025-01-01 00:54:11,0.4471,0
2025-01-01 00:54:12,0.9843,1
2025-01-01 00:54:13,0.607,0
2025-01-01 00:54:14,0.5794,0
2025-01-01 00:54:15,0.4563,0
2025-01-01 00:54:16,0.41,0
2025-01-01 00:54:17,0.4208,0
2025-01-01 00:54:18,0.567,0
2025-01-01 00:54:19,0.3597,0
2025-01-01 00:54:20,0.3332,0
2025-01-01 00:54:21,0.4146,0
2025-01-01 00:54:22,0.3233,0
2025-01-01 00:54:23,0.2795,0
2025-01-01 00:54:24,0.3048,0
2025-01-01 00:54:25,0.436,0
2025-01-01 00:54:26,0.5812,0
2025-01-01 00:54:27,0.2668,0
2025-01-01 00:54:28,0.4188,0
2025-01-01 00:54:29,0.4387,0
2025-01-01 00:54:30,0.3821,0
2025-01-01 00:54:31,0.4008,0
2025-01-01 00:54:32,0.5355,0
2025-01-01 00:54:33,0.3757,0
2025-01-01 00:54:34,0.2775,0
2025-01-01 00:54:35,0.497,0
2025-01-01 00:54:36,0.5076,0
2025-01-01 00:54:37,0.3632,0
2025-01-01 00:54:38,0.9184,1
2025-01-01 00:54:39,0.3414,0
2025-01-01 00:54:40,0.5575,0
2025-01-01 00:54:41,0.5322,0
2025-01-01 00:54:42,0.315,0
2025-01-01 00:54:43,0.2889,0
2025-01-01 00:54:44,0.3054,0
2025-01-01 00:54:45,0.4859,0
2025-01-01 00:54:46,0.2183,0
2025-01-01 00:54:47,0.3909,0
2025-01-01 00:54:48,0.4394,0
2025-01-01 00:54:49,0.3628,0
2025-01-01 00:54:50,0.3804,0
2025-01-01 00:54:51,0.3337,0
2025-01-01 00:54:52,0.4773,0
2025-01-01 00:54:53,0.4803,0
2025-01-01 00:54:54,0.5737,0
2025-01-01 00:54:55,0.4023,0
2025-01-01 00:54:56,0.3363,0
2025-01-01 00:54:57,0.3447,0
2025-01-01 00:54:58,0.2532,0
2025-01-01 00:54:59,0.394,0
2025-01-01 00:55:00,0.4119,0
2025-01-01 00:55:01,0.5717,0
2025-01-01 00:55:02,0.296,0
2025-01-01 00:55:03,0.5018,0
2025-01-01 00:55:04,0.3934,0
2025-01-01 00:55:05,0.4605,0
2025-01-01 00:55:06,0.4876,0
2025-01-01 00:55:07,0.2593,0
2025-01-01 00:55:08,0.3125,0
2025-01-01 00:55:09,0.4509,0
2025-01-01 00:55:10,0.4329,0
2025-01-01 00:55:11,0.3474,0
2025-01-01 00:55:12,0.6233,0
2025-01-01 00:55:13,0.3091,0
2025-01-01 00:55:14,0.3452,0
2025-01-01 00:55:15,0.4509,0
2025-01-01 00:55:16,0.2923,0
2025-01-01 00:55:17,0.6145,0
2025-01-01 00:55:18,0.5524,0
2025-01-01 00:55:19,0.4568,0
2025-01-01 00:55:20,0.3365,0
2025-01-01 00:55:21,0.4418,0
2025-01-01 00:55:22,0.4386,0
2025-01-01 00:55:23,0.3694,0
2025-01-01 00:55:24,0.4165,0
2025-01-01 00:55:25,0.5522,0
2025-01-01 00:55:26,0.289,0
2025-01-01 00:55:27,0.3014,0
2025-01-01 00:55:28,0.3958,0
2025-01-01 00:55:29,0.3582,0
2025-01-01 00:55:30,0.5602,0
2025-01-01 00:55:31,0.247,0
2025-01-01 00:55:32,0.3549,0
2025-01-01 00:55:33,0.3037,0
2025-01-01 00:55:34,0.4684,0
2025-01-01 00:55:35,0.3751,0
2025-01-01 00:55:36,0.4592,0
2025-01-01 00:55:37,0.3979,0
2025-01-01 00:55:38,0.3116,0
2025-01-01 00:55:39,0.3387,0
2025-01-01 00:55:40,0.4069,0
2025-01-01 00:55:41,0.2871,0
2025-01-01 00:55:42,0.5441,0
2025-01-01 00:55:43,0.6716,0
2025-01-01 00:55:44,0.4303,0
2025-01-01 00:55:45,0.2477,0
2025-01-01 00:55:46,0.3112,0
2025-01-01 00:55:47,0.335,0
2025-01-01 00:55:48,0.4069,0
2025-01-01 00:55:49,0.4651,0
2025-01-01 00:55:50,0.4515,0
2025-01-01 00:55:51,0.4156,0
2025-01-01 00:55:52,0.5322,0
2025-01-01 00:55:53,0.4985,0
2025-01-01 00:55:54,0.3446,0
2025-01-01 00:55:55,0.4246,0
2025-01-01 00:55:56,0.3594,0
2025-01-01 00:55:57,0.3107,0
2025-01-01 00:55:58,0.5093,0
2025-01-01 00:55:59,0.3231,0
2025-01-01 00:56:00,0.3709,0
2025-01-01 00:56:01,0.5722,0
2025-01-01 00:56:02,0.3927,0
2025-01-01 00:56:03,0.5639,0
2025-01-01 00:56:04,0.4157,0
2025-01-01 00:56:05,0.6274,0
2025-01-01 00:56:06,0.3586,0
