timestamp,instant_health_raw,smoothed_health_index,health_status
2025-01-01 01:11:51,100.0,98.37,GOOD
2025-01-01 01:11:52,100.0,98.45,GOOD
2025-01-01 01:11:53,100.0,98.53,GOOD
2025-01-01 01:11:54,98.33,98.52,GOOD
2025-01-01 01:11:55,100.0,98.59,GOOD
2025-01-01 01:11:56,97.21,98.52,GOOD
2025-01-01 01:11:57,100.0,98.6,GOOD
2025-01-01 01:11:58,100.0,98.67,GOOD
2025-01-01 01:11:59,93.29,98.4,GOOD
2025-01-01 01:12:00,96.86,98.32,GOOD
2025-01-01 01:12:01,100.0,98.4,GOOD
2025-01-01 01:12:02,94.8,98.22,GOOD
2025-01-01 01:12:03,97.44,98.18,GOOD
2025-01-01 01:12:04,99.98,98.27,GOOD
2025-01-01 01:12:05,100.0,98.36,GOOD
2025-01-01 01:12:06,98.93,98.39,GOOD
2025-01-01 01:12:07,88.43,97.89,GOOD
2025-01-01 01:12:08,100.0,98.0,GOOD
2025-01-01 01:12:09,100.0,98.1,GOOD
2025-01-01 01:12:10,100.0,98.19,GOOD
2025-01-01 01:12:11,100.0,98.28,GOOD
2025-01-01 01:12:12,100.0,98.37,GOOD
2025-01-01 01:12:13,100.0,98.45,GOOD
2025-01-01 01:12:14,98.91,98.47,GOOD
2025-01-01 01:12:15,95.78,98.34,GOOD
2025-01-01 01:12:16,95.35,98.19,GOOD
2025-01-01 01:12:17,100.0,98.28,GOOD
2025-01-01 01:12:18,100.0,98.37,GOOD
2025-01-01 01:12:19,98.61,98.38,GOOD
2025-01-01 01:12:20,98.87,98.4,GOOD
2025-01-01 01:12:21,97.69,98.37,GOOD
2025-01-01 01:12:22,99.72,98.44,GOOD
2025-01-01 01:12:23,100.0,98.51,GOOD
2025-01-01 01:12:24,95.99,98.39,GOOD
2025-01-01 01:12:25,92.46,98.09,GOOD
2025-01-01 01:12:26,100.0,98.19,GOOD
2025-01-01 01:12:27,93.75,97.96,GOOD
2025-01-01 01:12:28,100.0,98.07,GOOD
2025-01-01 01:12:29,100.0,98.16,GOOD
2025-01-01 01:12:30,99.85,98.25,GOOD
2025-01-01 01:12:31,97.72,98.22,GOOD
2025-01-01 01:12:32,100.0,98.31,GOOD
2025-01-01 01:12:33,100.0,98.39,GOOD
2025-01-01 01:12:34,98.7,98.41,GOOD
2025-01-01 01:12:35,99.47,98.46,GOOD
2025-01-01 01:12:36,100.0,98.54,GOOD
2025-01-01 01:12:37,98.41,98.53,GOOD
2025-01-01 01:12:38,100.0,98.61,GOOD
2025-01-01 01:12:39,96.39,98.5,GOOD
2025-01-01 01:12:40,100.0,98.57,GOOD
2025-01-01 01:12:41,100.0,98.64,GOOD
2025-01-01 01:12:42,100.0,98.71,GOOD
2025-01-01 01:12:43,100.0,98.77,GOOD
2025-01-01 01:12:44,100.0,98.84,GOOD
2025-01-01 01:12:45,96.83,98.74,GOOD
2025-01-01 01:12:46,99.8,98.79,GOOD
2025-01-01 01:12:47,98.57,98.78,GOOD
2025-01-01 01:12:48,100.0,98.84,GOOD
2025-01-01 01:12:49,93.52,98.57,GOOD
2025-01-01 01:12:50,98.97,98.59,GOOD
2025-01-01 01:12:51,89.7,98.15,GOOD
2025-01-01 01:12:52,97.7,98.13,GOOD
2025-01-01 01:12:53,99.68,98.2,GOOD
2025-01-01 01:12:54,100.0,98.29,GOOD
2025-01-01 01:12:55,100.0,98.38,GOOD
2025-01-01 01:12:56,100.0,98.46,GOOD
2025-01-01 01:12:57,100.0,98.54,GOOD
2025-01-01 01:12:58,99.31,98.58,GOOD
2025-01-01 01:12:59,96.98,98.5,GOOD
2025-01-01 01:13:00,100.0,98.57,GOOD
2025-01-01 01:13:01,90.79,98.18,GOOD
2025-01-01 01:13:02,100.0,98.27,GOOD
2025-01-01 01:13:03,100.0,98.36,GOOD
2025-01-01 01:13:04,97.41,98.31,GOOD
2025-01-01 01:13:05,99.7,98.38,GOOD
2025-01-01 01:13:06,97.87,98.35,GOOD
2025-01-01 01:13:07,100.0,98.44,GOOD
2025-01-01 01:13:08,94.74,98.25,GOOD
2025-01-01 01:13:09,99.72,98.33,GOOD
2025-01-01 01:13:10,100.0,98.41,GOOD
2025-01-01 01:13:11,98.84,98.43,GOOD
2025-01-01 01:13:12,100.0,98.51,GOOD
2025-01-01 01:13:13,100.0,98.58,GOOD
2025-01-01 01:13:14,100.0,98.65,GOOD
2025-01-01 01:13:15,99.86,98.72,GOOD
2025-01-01 01:13:16,99.98,98.78,GOOD
2025-01-01 01:13:17,100.0,98.84,GOOD
2025-01-01 01:13:18,96.6,98.73,GOOD
2025-01-01 01:13:19,98.07,98.69,GOOD
2025-01-01 01:13:20,100.0,98.76,GOOD
2025-01-01 01:13:21,100.0,98.82,GOOD
2025-01-01 01:13:22,100.0,98.88,GOOD
2025-01-01 01:13:23,100.0,98.94,GOOD
2025-01-01 01:13:24,100.0,98.99,GOOD
2025-01-01 01:13:25,98.29,98.95,GOOD
2025-01-01 01:13:26,90.26,98.52,GOOD
2025-01-01 01:13:27,90.28,98.11,GOOD
2025-01-01 01:13:28,100.0,98.2,GOOD
2025-01-01 01:13:29,100.0,98.29,GOOD
2025-01-01 01:13:30,100.0,98.38,GOOD
2025-01-01 01:13:31,93.66,98.14,GOOD
2025-01-01 01:13:32,94.42,97.96,GOOD
2025-01-01 01:13:33,100.0,98.06,GOOD
2025-01-01 01:13:34,95.53,97.93,GOOD
2025-01-01 01:13:35,95.71,97.82,GOOD
2025-01-01 01:13:36,97.1,97.78,GOOD
2025-01-01 01:13:37,100.0,97.9,GOOD
2025-01-01 01:13:38,99.88,97.99,GOOD
2025-01-01 01:13:39,100.0,98.09,GOOD
2025-01-01 01:13:40,98.15,98.1,GOOD
2025-01-01 01:13:41,100.0,98.19,GOOD
2025-01-01 01:13:42,100.0,98.28,GOOD
2025-01-01 01:13:43,93.74,98.06,GOOD
2025-01-01 01:13:44,99.13,98.11,GOOD
2025-01-01 01:13:45,100.0,98.2,GOOD
2025-01-01 01:13:46,97.08,98.15,GOOD
2025-01-01 01:13:47,99.81,98.23,GOOD
2025-01-01 01:13:48,100.0,98.32,GOOD
2025-01-01 01:13:49,78.75,97.34,GOOD
2025-01-01 01:13:50,98.95,97.42,GOOD
2025-01-01 01:13:51,96.58,97.38,GOOD
2025-01-01 01:13:52,97.92,97.41,GOOD
2025-01-01 01:13:53,96.79,97.38,GOOD
2025-01-01 01:13:54,97.94,97.4,GOOD
2025-01-01 01:13:55,99.98,97.53,GOOD
2025-01-01 01:13:56,90.79,97.2,GOOD
2025-01-01 01:13:57,99.62,97.32,GOOD
2025-01-01 01:13:58,100.0,97.45,GOOD
2025-01-01 01:13:59,99.27,97.54,GOOD
2025-01-01 01:14:00,98.53,97.59,GOOD
2025-01-01 01:14:01,100.0,97.71,GOOD
2025-01-01 01:14:02,100.0,97.83,GOOD
2025-01-01 01:14:03,100.0,97.93,GOOD
2025-01-01 01:14:04,100.0,98.04,GOOD
2025-01-01 01:14:05,99.89,98.13,GOOD
2025-01-01 01:14:06,100.0,98.22,GOOD
2025-01-01 01:14:07,97.8,98.2,GOOD
2025-01-01 01:14:08,100.0,98.29,GOOD
2025-01-01 01:14:09,99.45,98.35,GOOD
2025-01-01 01:14:10,100.0,98.43,GOOD
2025-01-01 01:14:11,98.61,98.44,GOOD
2025-01-01 01:14:12,100.0,98.52,GOOD
2025-01-01 01:14:13,98.25,98.51,GOOD
2025-01-01 01:14:14,97.8,98.47,GOOD
2025-01-01 01:14:15,100.0,98.55,GOOD
2025-01-01 01:14:16,100.0,98.62,GOOD
2025-01-01 01:14:17,100.0,98.69,GOOD
2025-01-01 01:14:18,99.92,98.75,GOOD
2025-01-01 01:14:19,100.0,98.81,GOOD
2025-01-01 01:14:20,100.0,98.87,GOOD
2025-01-01 01:14:21,100.0,98.93,GOOD
2025-01-01 01:14:22,100.0,98.98,GOOD
2025-01-01 01:14:23,98.79,98.97,GOOD
2025-01-01 01:14:24,100.0,99.02,GOOD
2025-01-01 01:14:25,100.0,99.07,GOOD
2025-01-01 01:14:26,100.0,99.12,GOOD
2025-01-01 01:14:27,100.0,99.16,GOOD
2025-01-01 01:14:28,99.52,99.18,GOOD
2025-01-01 01:14:29,98.47,99.15,GOOD
2025-01-01 01:14:30,100.0,99.19,GOOD
2025-01-01 01:14:31,100.0,99.23,GOOD
2025-01-01 01:14:32,100.0,99.27,GOOD
2025-01-01 01:14:33,81.76,98.39,GOOD
2025-01-01 01:14:34,100.0,98.47,GOOD
2025-01-01 01:14:35,100.0,98.55,GOOD
2025-01-01 01:14:36,100.0,98.62,GOOD
2025-01-01 01:14:37,91.72,98.28,GOOD
2025-01-01 01:14:38,100.0,98.36,GOOD
2025-01-01 01:14:39,99.12,98.4,GOOD
2025-01-01 01:14:40,97.49,98.36,GOOD
2025-01-01 01:14:41,98.95,98.38,GOOD
2025-01-01 01:14:42,100.0,98.47,GOOD
2025-01-01 01:14:43,98.25,98.45,GOOD
2025-01-01 01:14:44,100.0,98.53,GOOD
2025-01-01 01:14:45,100.0,98.61,GOOD
2025-01-01 01:14:46,99.22,98.64,GOOD
2025-01-01 01:14:47,95.69,98.49,GOOD
2025-01-01 01:14:48,100.0,98.56,GOOD
2025-01-01 01:14:49,98.49,98.56,GOOD
2025-01-01 01:14:50,90.23,98.14,GOOD
2025-01-01 01:14:51,100.0,98.24,GOOD
2025-01-01 01:14:52,100.0,98.33,GOOD
2025-01-01 01:14:53,99.62,98.39,GOOD
2025-01-01 01:14:54,99.99,98.47,GOOD
2025-01-01 01:14:55,100.0,98.55,GOOD
2025-01-01 01:14:56,95.33,98.39,GOOD
2025-01-01 01:14:57,98.42,98.39,GOOD
2025-01-01 01:14:58,100.0,98.47,GOOD
2025-01-01 01:14:59,99.21,98.51,GOOD
2025-01-01 01:15:00,98.02,98.48,GOOD
2025-01-01 01:15:01,98.28,98.47,GOOD
2025-01-01 01:15:02,98.0,98.45,GOOD
2025-01-01 01:15:03,100.0,98.52,GOOD
2025-01-01 01:15:04,99.75,98.59,GOOD
2025-01-01 01:15:05,100.0,98.66,GOOD
2025-01-01 01:15:06,95.36,98.49,GOOD
2025-01-01 01:15:07,100.0,98.57,GOOD
2025-01-01 01:15:08,97.77,98.53,GOOD
2025-01-01 01:15:09,100.0,98.6,GOOD
2025-01-01 01:15:10,97.47,98.54,GOOD
2025-01-01 01:15:11,100.0,98.62,GOOD
2025-01-01 01:15:12,86.99,98.04,GOOD
2025-01-01 01:15:13,100.0,98.13,GOOD
2025-01-01 01:15:14,100.0,98.23,GOOD
2025-01-01 01:15:15,97.03,98.17,GOOD
2025-01-01 01:15:16,100.0,98.26,GOOD
2025-01-01 01:15:17,100.0,98.35,GOOD
2025-01-01 01:15:18,100.0,98.43,GOOD
2025-01-01 01:15:19,100.0,98.51,GOOD
2025-01-01 01:15:20,100.0,98.58,GOOD
2025-01-01 01:15:21,100.0,98.65,GOOD
2025-01-01 01:15:22,100.0,98.72,GOOD
2025-01-01 01:15:23,98.55,98.71,GOOD
2025-01-01 01:15:24,96.53,98.6,GOOD
2025-01-01 01:15:25,94.4,98.39,GOOD
2025-01-01 01:15:26,98.28,98.39,GOOD
2025-01-01 01:15:27,97.17,98.33,GOOD
2025-01-01 01:15:28,99.68,98.39,GOOD
2025-01-01 01:15:29,100.0,98.47,GOOD
2025-01-01 01:15:30,100.0,98.55,GOOD
2025-01-01 01:15:31,95.62,98.4,GOOD
2025-01-01 01:15:32,100.0,98.48,GOOD
2025-01-01 01:15:33,100.0,98.56,GOOD
2025-01-01 01:15:34,99.73,98.62,GOOD
2025-01-01 01:15:35,100.0,98.69,GOOD
2025-01-01 01:15:36,100.0,98.75,GOOD
2025-01-01 01:15:37,100.0,98.82,GOOD
2025-01-01 01:15:38,100.0,98.87,GOOD
2025-01-01 01:15:39,100.0,98.93,GOOD
2025-01-01 01:15:40,100.0,98.98,GOOD
2025-01-01 01:15:41,100.0,99.03,GOOD
2025-01-01 01:15:42,98.15,98.99,GOOD
2025-01-01 01:15:43,100.0,99.04,GOOD
2025-01-01 01:15:44,100.0,99.09,GOOD
2025-01-01 01:15:45,100.0,99.13,GOOD
2025-01-01 01:15:46,100.0,99.18,GOOD
2025-01-01 01:15:47,97.64,99.1,GOOD
2025-01-01 01:15:48,99.02,99.1,GOOD
2025-01-01 01:15:49,89.51,98.62,GOOD
2025-01-01 01:15:50,100.0,98.69,GOOD
2025-01-01 01:15:51,99.81,98.74,GOOD
2025-01-01 01:15:52,100.0,98.81,GOOD
2025-01-01 01:15:53,97.04,98.72,GOOD
2025-01-01 01:15:54,99.95,98.78,GOOD
2025-01-01 01:15:55,100.0,98.84,GOOD
2025-01-01 01:15:56,100.0,98.9,GOOD
2025-01-01 01:15:57,99.53,98.93,GOOD
2025-01-01 01:15:58,96.2,98.79,GOOD
2025-01-01 01:15:59,100.0,98.85,GOOD
2025-01-01 01:16:00,100.0,98.91,GOOD
2025-01-01 01:16:01,100.0,98.97,GOOD
2025-01-01 01:16:02,100.0,99.02,GOOD
2025-01-01 01:16:03,100.0,99.07,GOOD
2025-01-01 01:16:04,99.43,99.08,GOOD
2025-01-01 01:16:05,100.0,99.13,GOOD
2025-01-01 01:16:06,88.09,98.58,GOOD
2025-01-01 01:16:07,98.56,98.58,GOOD
2025-01-01 01:16:08,99.78,98.64,GOOD
2025-01-01 01:16:09,99.66,98.69,GOOD
2025-01-01 01:16:10,100.0,98.75,GOOD
2025-01-01 01:16:11,98.98,98.77,GOOD
2025-01-01 01:16:12,99.36,98.8,GOOD
2025-01-01 01:16:13,100.0,98.86,GOOD
2025-01-01 01:16:14,100.0,98.91,GOOD
2025-01-01 01:16:15,98.4,98.89,GOOD
2025-01-01 01:16:16,89.1,98.4,GOOD
2025-01-01 01:16:17,97.54,98.36,GOOD
2025-01-01 01:16:18,100.0,98.44,GOOD
2025-01-01 01:16:19,97.22,98.38,GOOD
2025-01-01 01:16:20,94.24,98.17,GOOD
2025-01-01 01:16:21,97.62,98.14,GOOD
2025-01-01 01:16:22,100.0,98.24,GOOD
2025-01-01 01:16:23,100.0,98.32,GOOD
2025-01-01 01:16:24,100.0,98.41,GOOD
2025-01-01 01:16:25,98.36,98.41,GOOD
2025-01-01 01:16:26,100.0,98.49,GOOD
2025-01-01 01:16:27,100.0,98.56,GOOD
2025-01-01 01:16:28,100.0,98.63,GOOD
2025-01-01 01:16:29,98.02,98.6,GOOD
2025-01-01 01:16:30,100.0,98.67,GOOD
2025-01-01 01:16:31,100.0,98.74,GOOD
2025-01-01 01:16:32,100.0,98.8,GOOD
2025-01-01 01:16:33,96.78,98.7,GOOD
2025-01-01 01:16:34,100.0,98.77,GOOD
2025-01-01 01:16:35,99.85,98.82,GOOD
2025-01-01 01:16:36,100.0,98.88,GOOD
2025-01-01 01:16:37,100.0,98.94,GOOD
2025-01-01 01:16:38,100.0,98.99,GOOD
2025-01-01 01:16:39,100.0,99.04,GOOD
2025-01-01 01:16:40,96.26,98.9,GOOD
2025-01-01 01:16:41,100.0,98.95,GOOD
2025-01-01 01:16:42,100.0,99.01,GOOD
2025-01-01 01:16:43,100.0,99.06,GOOD
2025-01-01 01:16:44,86.55,98.43,GOOD
2025-01-01 01:16:45,100.0,98.51,GOOD
2025-01-01 01:16:46,98.94,98.53,GOOD
2025-01-01 01:16:47,100.0,98.61,GOOD
2025-01-01 01:16:48,100.0,98.67,GOOD
2025-01-01 01:16:49,100.0,98.74,GOOD
2025-01-01 01:16:50,99.86,98.8,GOOD
2025-01-01 01:16:51,97.93,98.75,GOOD
2025-01-01 01:16:52,100.0,98.82,GOOD
2025-01-01 01:16:53,98.48,98.8,GOOD
2025-01-01 01:16:54,100.0,98.86,GOOD
2025-01-01 01:16:55,99.34,98.88,GOOD
2025-01-01 01:16:56,100.0,98.94,GOOD
2025-01-01 01:16:57,100.0,98.99,GOOD
2025-01-01 01:16:58,92.6,98.67,GOOD
2025-01-01 01:16:59,100.0,98.74,GOOD
2025-01-01 01:17:00,100.0,98.8,GOOD
2025-01-01 01:17:01,99.72,98.85,GOOD
2025-01-01 01:17:02,99.08,98.86,GOOD
2025-01-01 01:17:03,100.0,98.92,GOOD
2025-01-01 01:17:04,100.0,98.97,GOOD
2025-01-01 01:17:05,100.0,99.02,GOOD
2025-01-01 01:17:06,98.66,99.0,GOOD
2025-01-01 01:17:07,97.8,98.94,GOOD
2025-01-01 01:17:08,100.0,99.0,GOOD
2025-01-01 01:17:09,100.0,99.05,GOOD
2025-01-01 01:17:10,100.0,99.09,GOOD
2025-01-01 01:17:11,100.0,99.14,GOOD
2025-01-01 01:17:12,100.0,99.18,GOOD
2025-01-01 01:17:13,98.44,99.15,GOOD
2025-01-01 01:17:14,100.0,99.19,GOOD
2025-01-01 01:17:15,100.0,99.23,GOOD
2025-01-01 01:17:16,99.14,99.22,GOOD
2025-01-01 01:17:17,97.47,99.14,GOOD
2025-01-01 01:17:18,99.12,99.14,GOOD
2025-01-01 01:17:19,98.2,99.09,GOOD
2025-01-01 01:17:20,96.04,98.94,GOOD
2025-01-01 01:17:21,97.26,98.85,GOOD
2025-01-01 01:17:22,100.0,98.91,GOOD
2025-01-01 01:17:23,100.0,98.96,GOOD
2025-01-01 01:17:24,100.0,99.02,GOOD
2025-01-01 01:17:25,100.0,99.07,GOOD
2025-01-01 01:17:26,100.0,99.11,GOOD
2025-01-01 01:17:27,100.0,99.16,GOOD
2025-01-01 01:17:28,98.16,99.11,GOOD
2025-01-01 01:17:29,93.88,98.85,GOOD
2025-01-01 01:17:30,97.54,98.78,GOOD
2025-01-01 01:17:31,89.93,98.34,GOOD
2025-01-01 01:17:32,100.0,98.42,GOOD
2025-01-01 01:17:33,100.0,98.5,GOOD
2025-01-01 01:17:34,90.14,98.08,GOOD
2025-01-01 01:17:35,100.0,98.18,GOOD
2025-01-01 01:17:36,100.0,98.27,GOOD
2025-01-01 01:17:37,100.0,98.36,GOOD
2025-01-01 01:17:38,100.0,98.44,GOOD
2025-01-01 01:17:39,100.0,98.52,GOOD
2025-01-01 01:17:40,95.31,98.36,GOOD
2025-01-01 01:17:41,99.71,98.42,GOOD
2025-01-01 01:17:42,100.0,98.5,GOOD
2025-01-01 01:17:43,100.0,98.58,GOOD
2025-01-01 01:17:44,97.51,98.52,GOOD
2025-01-01 01:17:45,100.0,98.6,GOOD
2025-01-01 01:17:46,100.0,98.67,GOOD
2025-01-01 01:17:47,95.09,98.49,GOOD
2025-01-01 01:17:48,99.29,98.53,GOOD
2025-01-01 01:17:49,100.0,98.6,GOOD
2025-01-01 01:17:50,100.0,98.67,GOOD
2025-01-01 01:17:51,99.09,98.69,GOOD
2025-01-01 01:17:52,95.46,98.53,GOOD
2025-01-01 01:17:53,100.0,98.6,GOOD
2025-01-01 01:17:54,100.0,98.67,GOOD
2025-01-01 01:17:55,100.0,98.74,GOOD
2025-01-01 01:17:56,99.1,98.76,GOOD
2025-01-01 01:17:57,97.6,98.7,GOOD
2025-01-01 01:17:58,100.0,98.77,GOOD
2025-01-01 01:17:59,100.0,98.83,GOOD
2025-01-01 01:18:00,98.43,98.81,GOOD
2025-01-01 01:18:01,100.0,98.87,GOOD
2025-01-01 01:18:02,94.48,98.65,GOOD
2025-01-01 01:18:03,100.0,98.72,GOOD
2025-01-01 01:18:04,100.0,98.78,GOOD
2025-01-01 01:18:05,100.0,98.84,GOOD
2025-01-01 01:18:06,99.32,98.86,GOOD
2025-01-01 01:18:07,100.0,98.92,GOOD
2025-01-01 01:18:08,100.0,98.98,GOOD
2025-01-01 01:18:09,100.0,99.03,GOOD
2025-01-01 01:18:10,100.0,99.08,GOOD
2025-01-01 01:18:11,98.53,99.05,GOOD
2025-01-01 01:18:12,100.0,99.1,GOOD
2025-01-01 01:18:13,96.89,98.99,GOOD
2025-01-01 01:18:14,98.03,98.94,GOOD
2025-01-01 01:18:15,96.32,98.81,GOOD
2025-01-01 01:18:16,100.0,98.87,GOOD
2025-01-01 01:18:17,99.24,98.89,GOOD
2025-01-01 01:18:18,98.3,98.86,GOOD
2025-01-01 01:18:19,94.74,98.65,GOOD
2025-01-01 01:18:20,96.58,98.55,GOOD
2025-01-01 01:18:21,100.0,98.62,GOOD
2025-01-01 01:18:22,100.0,98.69,GOOD
2025-01-01 01:18:23,99.96,98.75,GOOD
2025-01-01 01:18:24,100.0,98.81,GOOD
2025-01-01 01:18:25,100.0,98.87,GOOD
2025-01-01 01:18:26,95.47,98.7,GOOD
2025-01-01 01:18:27,100.0,98.77,GOOD
2025-01-01 01:18:28,100.0,98.83,GOOD
2025-01-01 01:18:29,97.68,98.77,GOOD
2025-01-01 01:18:30,99.71,98.82,GOOD
2025-01-01 01:18:31,98.33,98.79,GOOD
2025-01-01 01:18:32,100.0,98.85,GOOD
2025-01-01 01:18:33,100.0,98.91,GOOD
2025-01-01 01:18:34,100.0,98.97,GOOD
2025-01-01 01:18:35,100.0,99.02,GOOD
2025-01-01 01:18:36,96.67,98.9,GOOD
2025-01-01 01:18:37,100.0,98.96,GOOD
2025-01-01 01:18:38,100.0,99.01,GOOD
2025-01-01 01:18:39,94.83,98.8,GOOD
2025-01-01 01:18:40,100.0,98.86,GOOD
2025-01-01 01:18:41,97.0,98.77,GOOD
2025-01-01 01:18:42,91.64,98.41,GOOD
2025-01-01 01:18:43,100.0,98.49,GOOD
2025-01-01 01:18:44,90.69,98.1,GOOD
2025-01-01 01:18:45,100.0,98.19,GOOD
2025-01-01 01:18:46,86.07,97.59,GOOD
2025-01-01 01:18:47,98.92,97.65,GOOD
2025-01-01 01:18:48,100.0,97.77,GOOD
2025-01-01 01:18:49,100.0,97.88,GOOD
2025-01-01 01:18:50,100.0,97.99,GOOD
2025-01-01 01:18:51,93.89,97.78,GOOD
2025-01-01 01:18:52,95.23,97.66,GOOD
2025-01-01 01:18:53,99.58,97.75,GOOD
2025-01-01 01:18:54,95.67,97.65,GOOD
2025-01-01 01:18:55,100.0,97.77,GOOD
2025-01-01 01:18:56,93.79,97.57,GOOD
2025-01-01 01:18:57,100.0,97.69,GOOD
2025-01-01 01:18:58,98.78,97.74,GOOD
2025-01-01 01:18:59,99.06,97.81,GOOD
2025-01-01 01:19:00,99.37,97.89,GOOD
2025-01-01 01:19:01,100.0,97.99,GOOD
2025-01-01 01:19:02,100.0,98.09,GOOD
2025-01-01 01:19:03,98.59,98.12,GOOD
2025-01-01 01:19:04,99.94,98.21,GOOD
2025-01-01 01:19:05,95.02,98.05,GOOD
2025-01-01 01:19:06,99.07,98.1,GOOD
2025-01-01 01:19:07,100.0,98.2,GOOD
2025-01-01 01:19:08,99.7,98.27,GOOD
2025-01-01 01:19:09,90.33,97.87,GOOD
2025-01-01 01:19:10,100.0,97.98,GOOD
2025-01-01 01:19:11,100.0,98.08,GOOD
2025-01-01 01:19:12,97.48,98.05,GOOD
2025-01-01 01:19:13,100.0,98.15,GOOD
2025-01-01 01:19:14,99.27,98.2,GOOD
2025-01-01 01:19:15,100.0,98.29,GOOD
2025-01-01 01:19:16,99.93,98.38,GOOD
2025-01-01 01:19:17,100.0,98.46,GOOD
2025-01-01 01:19:18,100.0,98.53,GOOD
2025-01-01 01:19:19,98.57,98.54,GOOD
2025-01-01 01:19:20,99.53,98.59,GOOD
2025-01-01 01:19:21,98.77,98.6,GOOD
2025-01-01 01:19:22,96.12,98.47,GOOD
2025-01-01 01:19:23,95.27,98.31,GOOD
2025-01-01 01:19:24,95.84,98.19,GOOD
2025-01-01 01:19:25,100.0,98.28,GOOD
2025-01-01 01:19:26,96.7,98.2,GOOD
2025-01-01 01:19:27,100.0,98.29,GOOD
2025-01-01 01:19:28,85.14,97.63,GOOD
2025-01-01 01:19:29,100.0,97.75,GOOD
2025-01-01 01:19:30,100.0,97.86,GOOD
2025-01-01 01:19:31,100.0,97.97,GOOD
2025-01-01 01:19:32,99.73,98.06,GOOD
2025-01-01 01:19:33,94.78,97.89,GOOD
2025-01-01 01:19:34,99.78,97.99,GOOD
2025-01-01 01:19:35,97.64,97.97,GOOD
2025-01-01 01:19:36,100.0,98.07,GOOD
2025-01-01 01:19:37,100.0,98.17,GOOD
2025-01-01 01:19:38,100.0,98.26,GOOD
2025-01-01 01:19:39,99.18,98.31,GOOD
2025-01-01 01:19:40,100.0,98.39,GOOD
2025-01-01 01:19:41,100.0,98.47,GOOD
2025-01-01 01:19:42,100.0,98.55,GOOD
2025-01-01 01:19:43,98.8,98.56,GOOD
2025-01-01 01:19:44,100.0,98.63,GOOD
2025-01-01 01:19:45,100.0,98.7,GOOD
2025-01-01 01:19:46,100.0,98.77,GOOD
2025-01-01 01:19:47,100.0,98.83,GOOD
2025-01-01 01:19:48,100.0,98.89,GOOD
2025-01-01 01:19:49,99.23,98.9,GOOD
2025-01-01 01:19:50,100.0,98.96,GOOD
2025-01-01 01:19:51,99.93,99.01,GOOD
2025-01-01 01:19:52,100.0,99.06,GOOD
2025-01-01 01:19:53,100.0,99.1,GOOD
2025-01-01 01:19:54,100.0,99.15,GOOD
2025-01-01 01:19:55,98.63,99.12,GOOD
2025-01-01 01:19:56,100.0,99.17,GOOD
2025-01-01 01:19:57,93.75,98.9,GOOD
2025-01-01 01:19:58,97.1,98.81,GOOD
2025-01-01 01:19:59,99.79,98.85,GOOD
2025-01-01 01:20:00,98.74,98.85,GOOD
2025-01-01 01:20:01,98.16,98.81,GOOD
2025-01-01 01:20:02,97.28,98.74,GOOD
2025-01-01 01:20:03,100.0,98.8,GOOD
2025-01-01 01:20:04,97.17,98.72,GOOD
2025-01-01 01:20:05,99.1,98.74,GOOD
2025-01-01 01:20:06,99.85,98.79,GOOD
2025-01-01 01:20:07,100.0,98.85,GOOD
2025-01-01 01:20:08,96.5,98.74,GOOD
2025-01-01 01:20:09,86.65,98.13,GOOD
2025-01-01 01:20:10,99.76,98.21,GOOD
2025-01-01 01:20:11,100.0,98.3,GOOD
2025-01-01 01:20:12,100.0,98.39,GOOD
2025-01-01 01:20:13,100.0,98.47,GOOD
2025-01-01 01:20:14,100.0,98.55,GOOD
2025-01-01 01:20:15,95.99,98.42,GOOD
2025-01-01 01:20:16,100.0,98.5,GOOD
2025-01-01 01:20:17,99.85,98.56,GOOD
2025-01-01 01:20:18,100.0,98.64,GOOD
2025-01-01 01:20:19,100.0,98.7,GOOD
2025-01-01 01:20:20,100.0,98.77,GOOD
2025-01-01 01:20:21,97.17,98.69,GOOD
2025-01-01 01:20:22,95.98,98.55,GOOD
2025-01-01 01:20:23,100.0,98.63,GOOD
2025-01-01 01:20:24,100.0,98.69,GOOD
2025-01-01 01:20:25,99.77,98.75,GOOD
2025-01-01 01:20:26,98.31,98.73,GOOD
2025-01-01 01:20:27,100.0,98.79,GOOD
2025-01-01 01:20:28,97.72,98.74,GOOD
2025-01-01 01:20:29,100.0,98.8,GOOD
2025-01-01 01:20:30,100.0,98.86,GOOD
2025-01-01 01:20:31,96.44,98.74,GOOD
2025-01-01 01:20:32,99.65,98.78,GOOD
2025-01-01 01:20:33,98.96,98.79,GOOD
2025-01-01 01:20:34,99.26,98.82,GOOD
2025-01-01 01:20:35,96.47,98.7,GOOD
2025-01-01 01:20:36,100.0,98.76,GOOD
2025-01-01 01:20:37,100.0,98.83,GOOD
2025-01-01 01:20:38,100.0,98.88,GOOD
2025-01-01 01:20:39,100.0,98.94,GOOD
2025-01-01 01:20:40,100.0,98.99,GOOD
2025-01-01 01:20:41,100.0,99.04,GOOD
2025-01-01 01:20:42,100.0,99.09,GOOD
2025-01-01 01:20:43,100.0,99.14,GOOD
2025-01-01 01:20:44,99.46,99.15,GOOD
2025-01-01 01:20:45,99.65,99.18,GOOD
2025-01-01 01:20:46,99.04,99.17,GOOD
2025-01-01 01:20:47,99.28,99.18,GOOD
